0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2.0,1.0,3.0,-4.0,-2.0,-1.0,-2.0,-12.5,-4.0,1.0,2.0,-1.0,-3.0,-1.0,0.0,0.0,1.0,0.0,-3.0,1.0,-1.0,-1.0,1.0,-0.8299999999999983,0.0,-1.0,-3.0,-4.0,-4.0,-6.0,-6.0,0.8299999999999983,-6.0,-5.0,1.0,0.0,-3.0,-7.0,-7.0,-0.8299999999999983,-2.0,1.0,0.0,-2.0,-5.0,5.0,-1.0,0.8299999999999983,-2.0,3.0,1.0,-2.0,-4.0,4.0,0.0,0.0,-1.0,0.0,1.0,-3.0,-4.0,-2.0,-1.0,0.0,1.0,1.0
0.0,0.0,-1.0,-5.0,-3.0,-3.0,-2.0,-12.5,1.0,0.0,1.0,-2.0,2.0,5.0,3.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,-0.8299999999999983,1.0,2.0,-1.0,-3.0,-1.0,-2.0,-3.0,0.8299999999999983,-5.0,0.0,2.0,-2.0,-3.0,-5.0,-5.0,0.0,-5.0,-2.0,2.0,-2.0,-7.0,2.0,-2.0,0.0,-4.0,-1.0,-1.0,-5.0,-7.0,3.0,-1.0,0.0,-3.0,0.0,0.0,-6.0,-7.0,-3.0,-3.0,0.0,1.0,1.0
-1.0,2.0,2.0,-6.0,-4.0,-3.0,-3.0,-11.659999999999997,0.0,-1.0,0.0,-2.0,2.0,3.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-3.0,-2.0,-6.0,-6.0,-5.0,0.8299999999999983,-5.0,-1.0,0.0,-1.0,-3.0,-6.0,-6.0,-0.8299999999999983,-3.0,-2.0,-1.0,-4.0,-5.0,3.0,-1.0,0.0,-3.0,1.0,-2.0,-5.0,-5.0,3.0,-2.0,0.0,-4.0,-1.0,-1.0,-4.0,-6.0,-3.0,-2.0,0.0,1.0,1.0
-1.0,1.0,2.0,-5.0,-2.0,-3.0,-2.0,-11.659999999999997,-2.0,0.0,-1.0,22.0,-1.0,0.0,1.0,-0.8400000000000034,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,-1.0,-3.0,-3.0,-4.0,-6.0,-5.0,0.8299999999999983,-8.0,1.0,3.0,-3.0,-4.0,-2.0,-6.0,-0.8299999999999983,-3.0,-2.0,0.0,-3.0,-4.0,1.0,0.0,0.0,-2.0,1.0,1.0,-4.0,-2.0,0.0,-2.0,-0.8299999999999983,-1.0,1.0,1.0,-1.0,-7.0,-1.0,-1.0,0.0,1.0,1.0
-1.0,0.0,1.0,-5.0,-5.0,-3.0,-2.0,-11.659999999999997,-1.0,-1.0,2.0,-1.0,0.0,4.0,3.0,0.0,1.0,-1.0,0.0,4.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-3.0,-3.0,-2.0,-7.0,-3.0,0.8299999999999983,-8.0,0.0,4.0,0.0,-2.0,-4.0,-6.0,-0.8299999999999983,-4.0,-2.0,-2.0,-4.0,-7.0,2.0,-3.0,0.8299999999999983,-4.0,3.0,-3.0,-6.0,-5.0,1.0,-4.0,0.0,-3.0,-2.0,1.0,-3.0,-8.0,-2.0,-2.0,0.0,1.0,1.0
0.0,1.0,2.0,-2.0,-2.0,-1.0,-2.0,-11.659999999999997,-2.0,1.0,0.0,-2.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-4.0,-3.0,0.8299999999999983,-5.0,0.0,3.0,0.0,-4.0,1.0,-7.0,-0.8299999999999983,-3.0,-1.0,0.0,-2.0,-4.0,3.0,-1.0,0.0,-3.0,1.0,0.0,-5.0,-4.0,1.0,-2.0,0.0,-2.0,1.0,3.0,-3.0,-5.0,0.0,2.0,0.0,1.0,1.0
-4.0,1.0,2.0,-4.0,-3.0,-5.0,-2.0,-11.659999999999997,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.8400000000000034,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-4.0,-5.0,-2.0,0.8299999999999983,-4.0,0.0,2.0,-3.0,-4.0,-6.0,-7.0,-0.8299999999999983,-3.0,-3.0,-1.0,-5.0,-5.0,-1.0,-1.0,0.0,-4.0,0.0,0.0,-5.0,-7.0,9.0,-1.0,-0.8299999999999983,-1.0,0.0,2.0,-2.0,-6.0,-1.0,-4.0,0.0,1.0,1.0
0.0,1.0,3.0,-3.0,-2.0,-1.0,-3.0,-11.659999999999997,-2.0,1.0,1.0,-2.0,0.0,2.0,-3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-3.0,-5.0,-4.0,-5.0,-4.0,0.8299999999999983,-5.0,-2.0,0.0,-2.0,-5.0,-3.0,-17.0,-0.8299999999999983,-3.0,0.0,0.0,-3.0,-4.0,2.0,-1.0,0.0,-2.0,1.0,-1.0,-7.0,-7.0,0.0,-5.0,0.0,-2.0,-1.0,2.0,0.0,-6.0,-1.0,1.0,0.0,1.0,1.0
1.0,-1.0,2.0,-4.0,-1.0,-2.0,-2.0,-11.659999999999997,-2.0,1.0,1.0,0.0,0.0,4.0,0.0,-0.8400000000000034,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.0,-3.0,-4.0,-3.0,-5.0,0.0,0.8299999999999983,-5.0,-1.0,0.0,-2.0,-6.0,-4.0,-8.0,-0.8299999999999983,-3.0,-2.0,-1.0,-1.0,-7.0,2.0,-3.0,0.0,-2.0,1.0,0.0,-3.0,-1.0,2.0,0.0,-0.8299999999999983,-4.0,0.0,3.0,0.0,-7.0,-1.0,-1.0,0.0,1.0,1.0
-1.0,0.0,2.0,-4.0,-2.0,-6.0,-5.0,-11.659999999999997,-2.0,-1.0,1.0,-2.0,-1.0,2.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-2.0,-3.0,-3.0,-6.0,-4.0,0.8299999999999983,-5.0,-1.0,1.0,-3.0,-5.0,1.0,-6.0,-0.8299999999999983,-1.0,-1.0,-1.0,-5.0,-6.0,2.0,-2.0,0.0,-4.0,0.0,-1.0,-5.0,-4.0,3.0,-2.0,0.0,-2.0,1.0,2.0,-2.0,-7.0,-2.0,-2.0,0.0,1.0,1.0
0.0,4.0,2.0,-4.0,-1.0,-6.0,-2.0,-11.659999999999997,-2.0,-1.0,2.0,-2.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,-2.0,0.0,-3.0,2.0,0.0,2.0,2.0,-8.0,-2.0,-5.0,-1.0,-4.0,0.8299999999999983,-4.0,1.0,5.0,1.0,-2.0,-5.0,-5.0,-0.8299999999999983,-3.0,-2.0,-1.0,-5.0,-5.0,2.0,-1.0,0.0,-2.0,1.0,-1.0,-4.0,-4.0,4.0,-4.0,0.0,-8.0,0.0,1.0,-1.0,-7.0,-2.0,-3.0,0.0,1.0,1.0
0.0,2.0,1.0,-4.0,-2.0,-3.0,-3.0,-11.659999999999997,-2.0,-1.0,1.0,-1.0,0.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-5.0,-5.0,-5.0,-3.0,0.8299999999999983,-4.0,-1.0,0.0,0.0,-4.0,-4.0,-17.0,-0.8299999999999983,-2.0,-1.0,-2.0,-4.0,-5.0,4.0,-1.0,0.0,-3.0,0.0,-1.0,-5.0,-6.0,1.0,-3.0,0.0,-3.0,-1.0,-1.0,-3.0,-5.0,-2.0,-1.0,0.0,1.0,1.0
-1.0,1.0,2.0,-4.0,-3.0,-2.0,-4.0,-10.829999999999998,-1.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,0.0,1.0,0.0,-2.0,3.0,1.0,1.0,1.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-6.0,-4.0,0.8299999999999983,-4.0,-1.0,1.0,0.0,-5.0,-5.0,-5.0,-0.8299999999999983,-10.0,1.0,1.0,-4.0,-5.0,2.0,-1.0,0.0,-1.0,-1.0,-2.0,-3.0,-5.0,2.0,-1.0,0.0,-3.0,0.0,1.0,-4.0,-7.0,-2.0,-2.0,0.0,1.0,1.0
-1.0,-1.0,4.0,-4.0,0.0,-2.0,-4.0,-11.659999999999997,0.0,0.0,2.0,2.0,-1.0,2.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,-2.0,-4.0,-4.0,-5.0,-3.0,0.8299999999999983,-5.0,-2.0,1.0,0.0,-5.0,0.0,-7.0,-0.8299999999999983,-3.0,-1.0,-3.0,-4.0,-6.0,2.0,-3.0,0.0,-2.0,1.0,-1.0,-4.0,-2.0,1.0,-5.0,0.0,-2.0,0.0,1.0,-3.0,-10.0,-1.0,-2.0,0.0,1.0,1.0
1.0,-2.0,0.0,-1.0,3.0,-2.0,-1.0,-2.8299999999999983,-1.0,-4.0,0.0,5.0,-1.0,0.0,-4.0,3.0,0.0,0.0,-4.0,0.0,0.0,-3.0,1.0,-6.170000000000002,-1.0,2.0,-1.0,3.0,4.0,2.0,0.0,-8.659999999999997,-2.0,3.0,0.0,2.0,4.0,3.0,7.0,-2.8299999999999983,-1.0,2.0,-1.0,1.0,1.0,1.0,0.0,0.5,-2.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,-1.0,-2.0,0.0,-3.0,5.0,0.0,0.0,3.8400000000000034,2.0,1.0
-2.0,-1.0,-2.0,0.0,1.0,2.0,-1.0,2.1700000000000017,0.0,-3.0,0.0,12.0,2.0,1.0,-2.0,3.0,-3.0,-2.0,-13.0,-7.0,0.0,0.0,1.0,-6.170000000000002,1.0,9.0,0.0,0.0,-2.0,1.0,-2.0,4.670000000000002,0.0,2.0,-3.0,0.0,0.0,1.0,-2.0,5.5,0.0,3.0,1.0,0.0,0.0,1.0,-1.0,4.659999999999997,-2.0,2.0,2.0,-1.0,1.0,-2.0,-1.0,4.659999999999997,0.0,0.0,3.0,-6.0,1.0,2.0,3.0,3.0,2.0,1.0
0.0,1.0,-1.0,0.0,3.0,0.0,0.0,3.8299999999999983,-1.0,-2.0,0.0,0.0,2.0,2.0,0.0,-2.0,0.0,-5.0,-3.0,-5.0,1.0,0.0,2.0,-3.6700000000000017,0.0,1.0,1.0,1.0,-1.0,0.0,-3.0,-8.659999999999997,-1.0,3.0,-4.0,3.0,0.0,-2.0,2.0,1.3299999999999983,0.0,1.0,1.0,-2.0,-1.0,-3.0,0.0,-0.3400000000000034,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,3.8299999999999983,0.0,0.0,1.0,-3.0,3.0,2.0,2.0,-0.3299999999999983,2.0,1.0
1.0,-1.0,3.0,0.0,2.0,-1.0,0.0,3.0,0.0,-3.0,1.0,4.0,2.0,0.0,-1.0,5.5,-2.0,-3.0,0.0,-2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.0,3.8400000000000034,0.0,-2.0,-2.0,-2.0,-3.0,-2.0,1.0,-1.1700000000000017,8.0,2.0,0.0,-1.0,1.0,-1.0,1.0,-1.1700000000000017,-3.0,0.0,1.0,1.0,3.0,0.0,0.0,6.329999999999998,-1.0,-1.0,2.0,-2.0,4.0,0.0,1.0,5.5,2.0,1.0
1.0,2.0,0.0,-1.0,2.0,-3.0,0.0,4.670000000000002,2.0,-2.0,4.0,1.0,1.0,4.0,2.0,1.3299999999999983,-1.0,-7.0,-4.0,-3.0,-1.0,-2.0,0.0,-2.0,2.0,2.0,0.0,-5.0,-1.0,0.0,-3.0,-7.829999999999998,-1.0,10.0,-3.0,0.0,0.0,-1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,-1.0,3.0,-2.0,-1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.1599999999999966,1.0,-2.0,2.0,-4.0,1.0,2.0,0.0,5.5,2.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.3299999999999983,-1.0,-2.0,1.0,-2.0,4.0,2.0,-1.0,5.5,-2.0,-5.0,-1.0,-2.0,0.0,1.0,1.0,3.8400000000000034,1.0,8.0,-1.0,1.0,1.0,0.0,-4.0,3.8400000000000034,0.0,-8.0,-2.0,-5.0,0.0,-2.0,0.0,-2.8299999999999983,0.0,1.0,2.0,1.0,0.0,-1.0,0.0,-2.8299999999999983,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.329999999999998,-1.0,0.0,2.0,-2.0,7.0,0.0,0.0,5.5,2.0,1.0
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.3299999999999983,0.0,-2.0,2.0,2.0,3.0,1.0,0.0,6.329999999999998,-1.0,-4.0,0.0,1.0,1.0,0.0,1.0,3.8400000000000034,1.0,8.0,-1.0,2.0,1.0,1.0,-4.0,3.8400000000000034,0.0,-3.0,-3.0,-6.0,0.0,-3.0,2.0,-2.0,-1.0,2.0,0.0,0.0,2.0,-1.0,0.0,-2.8299999999999983,-1.0,-1.0,2.0,1.0,2.0,1.0,-1.0,6.329999999999998,-1.0,0.0,2.0,-2.0,7.0,1.0,0.0,6.329999999999998,2.0,1.0
1.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,4.670000000000002,1.0,-1.0,1.0,0.0,1.0,2.0,-1.0,1.3299999999999983,-1.0,-3.0,-3.0,-3.0,1.0,-1.0,1.0,-2.0,1.0,1.0,0.0,-3.0,0.0,0.0,-4.0,-7.829999999999998,0.0,8.0,-3.0,-1.0,1.0,-3.0,0.0,0.5,0.0,1.0,0.0,1.0,4.0,-2.0,4.0,-2.0,-1.0,1.0,2.0,1.0,-1.0,1.0,3.0,3.0,-1.0,-3.0,2.0,-2.0,2.0,1.0,1.0,6.329999999999998,2.0,1.0
2.0,0.0,-1.0,0.0,1.0,0.0,-2.0,-3.6700000000000017,-1.0,-1.0,2.0,1.0,2.0,2.0,-1.0,-1.1700000000000017,1.0,-2.0,-3.0,-1.0,1.0,6.0,1.0,-8.670000000000002,-1.0,1.0,0.0,-1.0,1.0,2.0,-4.0,-8.659999999999997,1.0,2.0,-5.0,-8.0,0.0,2.0,4.0,-2.0,2.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-3.6700000000000017,-1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.3299999999999983,-1.0,-2.0,0.0,-1.0,3.0,1.0,0.0,-1.1599999999999966,2.0,1.0
0.0,0.0,-2.0,-1.0,2.0,-5.0,0.0,-1.6700000000000017,2.0,1.0,-1.0,0.0,1.0,3.0,1.0,-0.8299999999999983,-1.0,1.0,3.0,5.0,-1.0,5.0,0.0,-0.8299999999999983,-3.0,-1.0,-1.0,1.0,-1.0,-2.0,0.0,-0.8299999999999983,1.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.6700000000000017,-4.0,3.0,4.0,-1.0,9.0,-4.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,-2.0,-0.8299999999999983,2.0,1.0
-1.0,-4.0,-1.0,0.0,0.0,-3.0,2.0,-0.8400000000000034,3.0,0.0,-1.0,-1.0,-1.0,4.0,3.0,-0.8299999999999983,-2.0,1.0,1.0,-2.0,-4.0,4.0,2.0,0.0,2.0,-1.0,-1.0,-2.0,1.0,-2.0,1.0,0.8299999999999983,4.0,-7.0,-2.0,-1.0,-5.0,5.0,-1.0,0.8299999999999983,1.0,0.0,-5.0,-1.0,-5.0,1.0,1.0,0.8299999999999983,-4.0,2.0,4.0,-1.0,5.0,0.0,-2.0,0.8299999999999983,2.0,2.0,0.0,2.0,0.0,1.0,1.0,-0.8299999999999983,2.0,1.0
0.0,-2.0,-1.0,0.0,2.0,-5.0,0.0,-1.6700000000000017,2.0,-2.0,-3.0,2.0,0.0,-1.0,-2.0,-0.8299999999999983,2.0,-1.0,-3.0,-3.0,-2.0,5.0,0.0,-1.6700000000000017,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,0.0,-0.8299999999999983,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-0.8299999999999983,3.0,-2.0,0.0,3.0,-1.0,0.0,1.0,-1.6700000000000017,-4.0,3.0,3.0,2.0,0.0,-30.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,-2.0,-0.8299999999999983,2.0,1.0
1.0,1.0,0.0,1.0,3.0,-6.0,2.0,-1.6700000000000017,0.0,1.0,0.0,-1.0,0.0,3.0,2.0,-0.8299999999999983,-2.0,-1.0,-1.0,1.0,-3.0,7.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-0.8299999999999983,2.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,-6.0,0.0,-7.0,-1.0,2.0,0.0,-5.0,2.0,5.0,-2.0,1.0,2.0,0.0,0.0,2.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,2.0,1.0
1.0,-2.0,0.0,0.0,3.0,-5.0,0.0,-1.6700000000000017,0.0,-1.0,-6.0,-1.0,-3.0,2.0,1.0,-0.8299999999999983,-2.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,-1.6700000000000017,-4.0,2.0,0.0,-2.0,0.0,-1.0,-3.0,-0.8299999999999983,0.0,3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-0.8299999999999983,3.0,-2.0,3.0,-1.0,-1.0,1.0,-1.0,-0.8400000000000034,-5.0,1.0,3.0,0.0,-1.0,0.0,-2.0,0.0,1.0,2.0,-2.0,0.0,0.0,-1.0,1.0,-0.8299999999999983,2.0,1.0
1.0,0.0,-2.0,1.0,4.0,-5.0,2.0,-1.6700000000000017,-2.0,-3.0,-2.0,0.0,1.0,-1.0,-1.0,-0.8299999999999983,0.0,0.0,-1.0,0.0,0.0,5.0,2.0,-0.8299999999999983,0.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-0.8299999999999983,6.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.6700000000000017,-4.0,2.0,4.0,-1.0,1.0,1.0,1.0,0.0,-1.0,2.0,-3.0,0.0,0.0,-1.0,-1.0,-0.8299999999999983,2.0,1.0
0.0,0.0,-2.0,-2.0,3.0,-5.0,1.0,-1.6700000000000017,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,-0.8299999999999983,-1.0,0.0,-2.0,1.0,1.0,1.0,-3.0,-2.5,1.0,5.0,1.0,1.0,-1.0,-2.0,1.0,-0.8299999999999983,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.8299999999999983,3.0,-2.0,-2.0,0.0,-1.0,-2.0,-3.0,-0.8400000000000034,-6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-3.0,-1.0,-2.0,0.0,-1.0,-0.8299999999999983,2.0,1.0
1.0,-5.0,0.0,0.0,0.0,-3.0,0.0,-1.6700000000000017,1.0,0.0,-2.0,1.0,-2.0,2.0,4.0,-0.8299999999999983,-4.0,0.0,-2.0,-2.0,-3.0,6.0,0.0,0.8299999999999983,-1.0,-3.0,-2.0,-3.0,0.0,-3.0,-1.0,-0.8299999999999983,2.0,-1.0,-1.0,0.0,-5.0,3.0,-1.0,-0.8299999999999983,1.0,-1.0,-4.0,0.0,-4.0,0.0,1.0,0.8299999999999983,-1.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
1.0,-3.0,4.0,1.0,1.0,-2.0,2.0,-2.5,0.0,1.0,-2.0,1.0,-1.0,1.0,1.0,-0.8299999999999983,-2.0,-2.0,-2.0,-4.0,-4.0,2.0,-2.0,0.8299999999999983,0.0,0.0,1.0,1.0,1.0,2.0,5.0,0.8299999999999983,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.8299999999999983,0.0,-2.0,-6.0,-2.0,-5.0,-1.0,0.0,0.0,-6.0,5.0,4.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,-1.0,6.0,-3.0,0.0,-1.6700000000000017,0.0,1.0,-1.0,1.0,-1.0,2.0,2.0,-1.6700000000000017,-1.0,1.0,-2.0,-3.0,0.0,5.0,-3.0,-2.5,-2.0,-3.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,-1.0,0.0,2.0,-1.0,2.0,-1.0,2.0,1.0,-1.0,0.0,-4.0,2.0,4.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,-0.8299999999999983,2.0,1.0
1.0,-13.0,-1.0,-1.0,4.0,-4.0,1.0,-2.5,1.0,1.0,-2.0,0.0,-2.0,3.0,1.0,-1.6700000000000017,-2.0,0.0,-1.0,-1.0,-1.0,9.0,1.0,-3.3299999999999983,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-3.0,-1.0,0.0,1.0,-1.0,0.0,-0.8400000000000034,-5.0,1.0,5.0,-3.0,2.0,1.0,1.0,-0.8299999999999983,2.0,-1.0,-2.0,0.0,0.0,-1.0,1.0,-0.8299999999999983,2.0,1.0
-1.0,-1.0,1.0,-3.0,-7.0,3.0,-9.0,0.8299999999999983,1.0,1.0,0.0,4.0,0.0,-2.0,5.0,-5.829999999999998,-4.0,6.0,-6.0,-5.0,-4.0,3.0,2.0,7.5,3.0,0.0,-5.0,-13.0,-6.0,3.0,5.0,8.329999999999998,0.0,-2.0,-5.0,-13.0,-8.0,-6.0,-6.0,9.170000000000002,-7.0,-4.0,-6.0,-9.0,-6.0,-2.0,-1.0,15.829999999999998,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,2.5,-8.0,3.0,2.0,2.0,-1.0,-3.0,0.0,-0.8299999999999983,2.0,1.0
0.0,0.0,3.0,-1.0,-5.0,1.0,-9.0,1.6700000000000017,0.0,1.0,2.0,3.0,1.0,3.0,1.0,2.5,-4.0,0.0,-7.0,3.0,1.0,1.0,-1.0,5.0,-1.0,3.0,-1.0,-1.0,-3.0,2.0,1.0,4.159999999999997,1.0,5.0,-3.0,-4.0,0.0,0.0,-1.0,4.159999999999997,-5.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,5.0,6.0,2.0,5.0,3.0,3.0,2.0,1.0,2.5,-6.0,3.0,2.0,0.0,-1.0,1.0,1.0,3.3400000000000034,2.0,1.0
1.0,1.0,0.0,-2.0,-3.0,0.0,-8.0,0.8400000000000034,0.0,0.0,-1.0,6.0,0.0,1.0,3.0,3.3400000000000034,-2.0,-4.0,-1.0,2.0,-2.0,0.0,-12.0,4.170000000000002,1.0,-1.0,0.0,2.0,-3.0,1.0,-1.0,2.5,-1.0,5.0,2.0,1.0,1.0,2.0,0.0,4.159999999999997,-3.0,1.0,2.0,-3.0,-1.0,1.0,0.0,2.5,0.0,2.0,1.0,-1.0,3.0,-1.0,0.0,1.6700000000000017,-6.0,3.0,2.0,1.0,1.0,0.0,2.0,2.5,2.0,1.0
-1.0,1.0,2.0,-1.0,-4.0,3.0,-7.0,0.8400000000000034,1.0,2.0,-3.0,4.0,0.0,2.0,0.0,2.5,1.0,-1.0,2.0,-1.0,1.0,1.0,0.0,4.170000000000002,-1.0,3.0,-2.0,-12.0,-2.0,0.0,-1.0,3.3299999999999983,1.0,7.0,1.0,-3.0,-1.0,4.0,0.0,4.159999999999997,-2.0,2.0,3.0,-1.0,-2.0,0.0,-4.0,2.5,-1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.6700000000000017,-8.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.6700000000000017,2.0,1.0
-1.0,0.0,0.0,-2.0,-5.0,0.0,-4.0,3.3400000000000034,1.0,3.0,-4.0,0.0,-5.0,1.0,-8.0,4.159999999999997,-1.0,6.0,-6.0,-4.0,0.0,0.0,-1.0,6.670000000000002,1.0,-2.0,-4.0,-12.0,-4.0,3.0,2.0,5.0,1.0,0.0,-1.0,-18.0,-6.0,-2.0,-6.0,6.670000000000002,-6.0,-2.0,-2.0,-6.0,-6.0,-3.0,1.0,13.340000000000003,-4.0,5.0,0.0,1.0,-2.0,11.0,-1.0,1.6599999999999966,-7.0,-3.0,4.0,4.0,-4.0,0.0,0.0,2.5,2.0,1.0
1.0,-1.0,1.0,4.0,-1.0,2.0,-6.0,3.3400000000000034,2.0,5.0,-4.0,-1.0,-6.0,2.0,-6.0,4.159999999999997,-1.0,5.0,-6.0,-3.0,-6.0,4.0,3.0,5.0,0.0,-4.0,-7.0,-14.0,-6.0,1.0,1.0,5.0,2.0,0.0,1.0,-15.0,-7.0,-2.0,-6.0,6.670000000000002,0.0,-2.0,-2.0,-6.0,-5.0,-1.0,2.0,13.340000000000003,-1.0,4.0,-1.0,2.0,-2.0,-3.0,-1.0,1.6599999999999966,-5.0,-7.0,4.0,2.0,-5.0,1.0,1.0,2.5,2.0,1.0
0.0,-1.0,-1.0,-1.0,-2.0,2.0,-10.0,0.0,0.0,1.0,-2.0,7.0,0.0,5.0,0.0,1.6599999999999966,-1.0,1.0,0.0,5.0,2.0,-1.0,1.0,3.3299999999999983,-2.0,-1.0,-2.0,3.0,-8.0,-2.0,-2.0,0.0,-4.0,6.0,1.0,2.0,-2.0,1.0,2.0,1.6700000000000017,-4.0,-1.0,1.0,-7.0,-1.0,-1.0,0.0,1.6700000000000017,0.0,4.0,-1.0,2.0,-4.0,-2.0,1.0,0.8299999999999983,-8.0,1.0,0.0,0.0,-3.0,-9.0,2.0,0.8299999999999983,2.0,1.0
0.0,0.0,1.0,-3.0,-3.0,2.0,-4.0,0.0,-9.0,0.0,-1.0,3.0,3.0,1.0,-2.0,2.5,-2.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.5,1.0,1.0,1.0,0.0,-3.0,-1.0,-2.0,2.5,0.0,3.0,2.0,2.0,1.0,1.0,2.0,3.3400000000000034,-2.0,3.0,3.0,-3.0,1.0,0.0,-1.0,1.6599999999999966,-2.0,3.0,-2.0,-1.0,3.0,0.0,-2.0,1.6599999999999966,-9.0,1.0,1.0,1.0,0.0,4.0,2.0,1.6700000000000017,2.0,1.0
-3.0,-1.0,4.0,0.0,-6.0,2.0,0.0,2.5,-2.0,4.0,-4.0,-1.0,-4.0,2.0,-4.0,4.159999999999997,-1.0,5.0,-8.0,-3.0,-4.0,-2.0,3.0,5.829999999999998,3.0,-1.0,-4.0,-11.0,-5.0,1.0,4.0,5.0,0.0,2.0,-1.0,-14.0,-6.0,-2.0,-5.0,6.670000000000002,-3.0,-2.0,-5.0,-4.0,-6.0,-3.0,2.0,12.5,-4.0,3.0,0.0,2.0,-1.0,-2.0,0.0,1.6599999999999966,-5.0,-6.0,3.0,3.0,-5.0,1.0,0.0,2.5,2.0,1.0
